-1.0	109
-1.0	118
-1.0	116
1667.8907	100
1667.6248	100
1667.3590	105
1667.0932	115
1666.8273	119
1666.5615	99
1666.2956	97
1666.0298	90
1665.7640	101
1665.4981	106
1665.2323	80
1664.9664	92
1664.7006	108
1664.4348	88
1664.1689	102
1663.9031	94
1663.6372	129
1663.3714	105
1662.0422	89
1660.7130	119
1659.3838	106
1658.0546	112
1656.7254	106
-1.0	90
-1.0	109
-1.0	115
-1.0	108
-1.0	125
-1.0	118
-1.0	112
-1.0	112
-1.0	130
-1.0	115
1667.8907	110
1667.6248	130
1667.3590	128
1667.0932	94
1666.8273	110
1666.5615	119
1666.2956	95
1666.0298	78
1665.7640	101
1665.4981	106
1665.2323	97
1664.9664	81
1664.7006	104
1664.4348	108
1664.1689	107
1663.9031	105
1663.6372	82
1663.3714	98
1662.0422	106
1660.7130	114
1659.3838	90
1658.0546	126
1656.7254	202
-1.0	130
-1.0	114
-1.0	113
-1.0	106
-1.0	108
-1.0	122
-1.0	125
-1.0	118
-1.0	130
-1.0	96
1667.8907	135
1667.6248	118
1667.3590	95
1667.0932	137
1666.8273	100
1666.5615	83
1666.2956	99
1666.0298	94
1665.7640	108
1665.4981	101
1665.2323	95
1664.9664	85
1664.7006	75
1664.4348	86
1664.1689	97
1663.9031	106
1663.6372	100
1663.3714	104
1662.0422	100
1660.7130	101
1659.3838	100
1658.0546	117
1656.7254	107
-1.0	108
-1.0	111
-1.0	109
-1.0	112
-1.0	113
-1.0	121
-1.0	118
-1.0	130
-1.0	113
-1.0	123
1667.8907	109
1667.6248	105
1667.3590	116
1667.0932	115
1666.8273	106
1666.5615	84
1666.2956	93
1666.0298	93
1665.7640	96
1665.4981	93
1665.2323	113
1664.9664	80
1664.7006	86
1664.4348	96
1664.1689	100
1663.9031	92
1663.6372	114
1663.3714	100
1662.0422	104
1660.7130	117
1659.3838	113
1658.0546	118
1656.7254	130
-1.0	138
-1.0	114
-1.0	115
-1.0	130
-1.0	103
-1.0	122
-1.0	108
-1.0	111
-1.0	123
-1.0	125
1667.8907	134
1667.6248	109
1667.3590	134
1667.0932	94
1666.8273	127
1666.5615	91
1666.2956	85
1666.0298	78
1665.7640	102
1665.4981	92
1665.2323	95
1664.9664	85
1664.7006	85
1664.4348	78
1664.1689	77
1663.9031	114
1663.6372	92
1663.3714	110
1662.0422	110
1660.7130	123
1659.3838	124
1658.0546	97
1656.7254	114
-1.0	111
-1.0	194
-1.0	109
-1.0	123
-1.0	111
-1.0	114
-1.0	126
-1.0	130
-1.0	140
-1.0	102
1667.8907	102
1667.6248	116
1667.3590	118
1667.0932	208
1666.8273	101
1666.5615	88
1666.2956	110
1666.0298	101
1665.7640	73
1665.4981	79
1665.2323	112
1664.9664	79
1664.7006	91
1664.4348	76
1664.1689	97
1663.9031	110
1663.6372	107
1663.3714	105
1662.0422	125
1660.7130	99
1659.3838	106
1658.0546	109
1656.7254	119
-1.0	110
-1.0	100
-1.0	130
-1.0	121
-1.0	120
-1.0	104
-1.0	100
-1.0	122
-1.0	104
-1.0	127
1667.8907	140
1667.6248	117
1667.3590	118
1667.0932	111
1666.8273	100
1666.5615	104
1666.2956	87
1666.0298	82
1665.7640	83
1665.4981	84
1665.2323	90
1664.9664	102
1664.7006	90
1664.4348	92
1664.1689	93
1663.9031	104
1663.6372	109
1663.3714	77
1662.0422	119
1660.7130	111
1659.3838	122
1658.0546	114
1656.7254	100
-1.0	137
-1.0	109
-1.0	115
-1.0	106
-1.0	120
-1.0	113
-1.0	110
-1.0	121
-1.0	135
-1.0	130
1667.8907	114
1667.6248	114
1667.3590	117
1667.0932	93
1666.8273	113
1666.5615	105
1666.2956	96
1666.0298	83
1665.7640	70
1665.4981	90
1665.2323	90
1664.9664	91
1664.7006	71
1664.4348	97
1664.1689	91
1663.9031	108
1663.6372	110
1663.3714	102
1662.0422	109
1660.7130	124
1659.3838	126
1658.0546	138
1656.7254	120
-1.0	117
-1.0	124
-1.0	99
-1.0	133
-1.0	106
-1.0	122
-1.0	99
-1.0	86
-1.0	116
-1.0	119
1667.8907	112
1667.6248	127
1667.3590	121
1667.0932	101
1666.8273	80
1666.5615	94
1666.2956	92
1666.0298	101
1665.7640	100
1665.4981	67
1665.2323	83
1664.9664	78
1664.7006	88
1664.4348	101
1664.1689	90
1663.9031	105
1663.6372	117
1663.3714	109
1662.0422	104
1660.7130	127
1659.3838	110
1658.0546	120
1656.7254	104
-1.0	114
-1.0	97
-1.0	117
-1.0	125
-1.0	120
-1.0	117
-1.0	122
-1.0	121
-1.0	101
-1.0	89
1667.8907	122
1667.6248	115
1667.3590	117
1667.0932	99
1666.8273	117
1666.5615	77
1666.2956	99
1666.0298	100
1665.7640	88
1665.4981	85
1665.2323	72
1664.9664	112
1664.7006	87
1664.4348	97
1664.1689	84
1663.9031	90
1663.6372	110
1663.3714	98
1662.0422	121
1660.7130	115
1659.3838	115
1658.0546	118
1656.7254	125
-1.0	132
-1.0	97
-1.0	114
-1.0	102
-1.0	117
-1.0	121
-1.0	104
-1.0	104
-1.0	127
-1.0	113
1667.8907	119
1667.6248	90
1667.3590	101
1667.0932	104
1666.8273	110
1666.5615	91
1666.2956	78
1666.0298	96
1665.7640	85
1665.4981	92
1665.2323	90
1664.9664	119
1664.7006	118
1664.4348	87
1664.1689	92
1663.9031	96
1663.6372	88
1663.3714	108
1662.0422	121
1660.7130	90
1659.3838	116
1658.0546	112
1656.7254	124
-1.0	84
-1.0	132
-1.0	130
-1.0	115
-1.0	107
-1.0	134
-1.0	104
-1.0	110
-1.0	92
-1.0	135
1667.8907	112
1667.6248	101
1667.3590	136
1667.0932	93
1666.8273	109
1666.5615	82
1666.2956	71
1666.0298	77
1665.7640	85
1665.4981	113
1665.2323	95
1664.9664	79
1664.7006	78
1664.4348	91
1664.1689	97
1663.9031	107
1663.6372	106
1663.3714	102
1662.0422	123
1660.7130	118
1659.3838	113
1658.0546	121
1656.7254	114
-1.0	109
-1.0	126
-1.0	108
-1.0	112
-1.0	115
-1.0	109
-1.0	109
-1.0	115
-1.0	134
-1.0	102
1667.8907	127
1667.6248	101
1667.3590	127
1667.0932	109
1666.8273	108
1666.5615	92
1666.2956	82
1666.0298	80
1665.7640	87
1665.4981	88
1665.2323	89
1664.9664	102
1664.7006	74
1664.4348	100
1664.1689	98
1663.9031	90
1663.6372	92
1663.3714	105
1662.0422	107
1660.7130	135
1659.3838	103
1658.0546	110
1656.7254	120
-1.0	121
-1.0	90
-1.0	111
-1.0	112
-1.0	105
-1.0	118
-1.0	111
-1.0	110
-1.0	105
-1.0	118
1667.8907	110
1667.6248	112
1667.3590	111
1667.0932	136
1666.8273	89
1666.5615	86
1666.2956	90
1666.0298	83
1665.7640	92
1665.4981	88
1665.2323	110
1664.9664	85
1664.7006	80
1664.4348	82
1664.1689	103
1663.9031	109
1663.6372	118
1663.3714	92
1662.0422	108
1660.7130	112
1659.3838	135
1658.0546	93
1656.7254	123
-1.0	105
